JOURNAL_ID,JOURNAL_TITLE,ARTICLE_ID,ARTICLE_TITLE,ARTICLE_ABSTRACT
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,412,MEMBERDAYAKAN DAN MEMBANGUN MASYARAKAT PURASEDA MELALUI PENDIDIKAN SERTA BERAKHLAKUL KARIMAH ,"Penelitian ini bertujuan untuk memberdayakan dan membangun masyarakat puraseda melalui pendidikan serta berakhlakul karimah, dengan menggunakan penerapan metode Participatory Rural Appraisal(PRA) Penelitian ini merupakan Penelitian Deskriptif pencarian fakta dengan interpretasi yang tepat. Penelitian deskriptif mempelajarai masalah-masalah dalam masyarakat serta tata cara yang berlaku dalam masyarakat serta situasi-situasi tertentu, termasuk tentang hubungan, kegiatan-kegiatan, sikap-sikap, pandangan-pandangan, serta proses-proses yang sedang berlangsung dan pengaruh-pengaruh dari suatu fenomena. Dalam metode deskriptif, peneliti bisa saja membandingkan fenomena-fenomena tertentu sehingga merupakan suatu studi komparatif. Adakalanya peneliti mengadakan klasifikasi, serta penelitian terhadap fenomena-fenomena dengan menetapkan suatu standar atau suatu norma tertentu sehingga banyak ahli menamakan metode deskriptif ini dengan nama survei normatif (normative survey). Dengan metode deskriptif ini juga diselidiki kedudukan (status) fenomena atau faktor dan melihat hubungan antara satu faktor dengan faktor yang lain. Karenanya metode deskriptif juga dinamakan studi status (satus study). Hasil dari penelitian tersebut dalam bidang Pendidikan di Kp.Cigoong Rt 01-02 Rw 07 tergolong belum cukup baik dalam hal perhatian terhadap pentingnya pendidikan khususnya pendidikan untuk anak usia dini. Hal tersebut terlihat dari kurangnya kesadaran orangtua yang harus memiliki semangat tinggi menyekolahkan anaknya. Pemberian bimbingan belajar atau jam tambahan belajar untuk siswa SD dan SMP merupakan salah satu hal penting yang harus di perhatikan karena kemampuan anak dengan tingkat pendidikan yang ditempuh sesuai dengan yang diharapkan."
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,413,PEMBERDAYAAN MASYARAKAT DAN LINGKUNGAN DALAM RANGKA PENINGKATAN POLA HIDUP SEHAT DI KP. GUNUNG KAPUR DESA BOJONG INDAH ,"Masyarakat dan lingkungan merupakan elemen penting bagi kehidupan manusia. Manusia sebagai mahluk sosial menyadarai akan pentingnya sebuah lingkungan masyarakat bagi perkembangan sebuah tempat, akan tetapi pada kenyataan dilapangan menjelaskan bahwa indonesia khususnya wilayah-wilayah yang ada di negri ini masih memiliki masalah serius terkait permasalahan kesadaran masyarakat akan lingkungan di sekitarnya. Salah satu desa yang memiliki masalah karena kurangnya kesadaran masyarakat teradap lingkunga adalah Desa Bojong Indah khususnya di RW/RT 004/15 kecamatan Parung kabupaten Bogor. Hal ini karena didesa tersebut masih kurangnya kesadara dan sarana prasarana tentang pemberdayaan lingkungan, yang menjadi perhatian adalah dengan kondisi desa yang berada diwilayah perkotaan dengan tingkat polusi yang tinggi dan kurangnya sarana atau fasilitas yang mendukung pelaksanaan pemberdayaan lingkungan. Pemberdayaan masyarakat dan lingkungan dalam rangka meningkatkan pola hidup sehat yang diusung dalam kegiatan ini adalah : (1) menumbuhkan kesadaran akan pentingnya menjaga lingkungan sektar, (2) melakukan penyuluhan dan aktivitas untuk menjaga lingkungan dalam masyarakat, (3) pengadaan sarana prasarana untuk mendukung terselenggarannya pola hidup sehat di masyarakat (4) pengarahan secara berkala di sisipkan pada aktivitas religius. Hasil yang dicapai adalah masyarakat memiliki kesadaran akan pentingnya lingkungan yang aman dan nyaman untuk mendukung pola hidup sehat dan masyarakat mempunyai sarana prasarana dalam menjaga lingkungan sekitarnya."
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,414,MEMBANTU PENGEMBANGAN POTENSI MASYARAKAT YANG LEBIH BAIK DI DESA BABAKAN SADENG ,"Masyarakat (Sebagai terjemahan istilah society) adalah sekelompok orang yang membentuk sebuah sistem semi tertutup (atau semi terbuka), di mana sebagian besar interaksi adalah antara individu-individu yang berada dalam kelompok tersebut. Kata ?masyarakat? sendiri berakar dari kata dalam bahasa Arab, musyarak. Lebih abstraknya, sebuah masyarakat adalah suatu jaringan hubungan-hubungan antar entitas-entitas. Membantu masyarakat menjadi lebih baik ini dimaksudkan untuk membantu masyarakat dalam pelaksanaan pembangunan diberbagai bidang, terutama pendidikan, ekonomi, sosial, agama, lingkungan dan kesehatan. Seyogyanya untuk melaksanakan itu semua, kami melakukan penelitian, diskusi dan mengaplikasikannya dalam bentuk yang telah dilampirkan masing-masing divisi dibawah ini. Dalam pelaksanaanya tentu kami harus dibantu oleh masyarakat sekitar RW 03 desa Babakan Sadeng ini. Meningkatkan kesadaran masyarakat untuk berperan aktif dalam perannya sesuai potensi yang dimilikinya menjadi program utama kami untuk kesadaran yang telah dimiliki masyarakat sekitar dan kami hanya membantu meningkatkannya. Dengan demikian KKN tematik terintegrasi berbasis problem solving untuk memecahkan masalah dengan tema tertentu sehingga kegiatan terfokus untuk mengatasi masalah tertentu dan untuk mencapai target tertentu seperti yang di kutip dalam pengertian KKN tematik terintegrasi buku panduan KKN UIKA hal 3"
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,415,PEMBERDAYAAN MASYARAKAT TERHADAP NILAI JUAL SUMBER DAYA ALAM MELALUI INOVASI EKONOMI KREATIF PISANG NUGGET ,"Mengelola sumber daya alam di desa gunung picung untuk menjadi sesuatu yang bernilai jual tinggi menjadi salah satu permasalahan yang umumnya dihadapi di indonesia khususnya di desa desa terpencil. Banyak orang-orang yang malas memikirkan inovasi inovasi terbaru, dampaknya karena pemikiran-pemikiran warga dipedasaan belum memiliki pemikiran modern yang sedang berkembang, terutama dalam bidang ekonomi. Membangun UMKM (Usaha Micro Kecil & Menengah) adalah untuk menjadi salah satu sarana kegiatan masyarakat di bidang ekonomi, ekonomi kreatif merupakan alternatif suatu solusi permasalahan didalam perekonomian masyarakat pedesaan. Pisang nugget ini menjadi salah satu cara untuk dapat memanfaatkan hasil sumber daya alam yang menjadi ladang usaha masyarakat yang mempuni, di sisi lain perekonomian sangatlah berpengaruh dalam aspek sosial untuk kesejahteraan masyarakat."
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,416,"PEMBERDAYAAN MASYARAKAT MELALUI PENINGKATAN MUTU PENDIDIKAN DAN KESEHATAN DI DESA BOJONG SEMPU, KECAMATAN PARUNG - KABUPATEN BOGOR ","Pendidikan merupakan suatu hal yang wajib diperoleh dan dirasakan oleh setiap warga Negara secara mutlak. Pemerataan pendidikan dari pusat hingga ke daerah pelosok di seluruh negeri merupakan amanat UUD 1945 yang wajib dilaksanakan oleh pemerintah dan seluruh pihak terkait. Kemajuan suatu bangsa dapat diukur dari tingkat pendidikan yang diperoleh oleh masyarakat suatu Negara. Baik itu pendidikan umum berupa pendidikan yang bersifat keahlian dan skill, maupun pendidikan keagamaan yang harusnya dirasakan kemanfaatannya oleh seluruh lapisan masyarakat dengan bantuan dan hadirnya pemerintah di tengah masyarakatnya. Selain masalah pendidikan, perhatian dan kepedulian terhadap kebersihan dan kesehatan juga masih minim di tengah masyarakat Indonesia. Buang sampah sembarangan, mencemari air dan tanah dengan sampah organic maupun non-organik, sudah menjadi hal yang biasa dilakukan oleh sebagian masyarakat Indonesia. Dampak dari masalah kebersihan ini adalah menurunnya tingkat kesehatan masyarakat. Kegiatan keagamaan tetap berjalan di desa ini, namun dengan dekatnya wilayah desa ini dari pusat keramaian, banyak generasi muda desa ini terpengaruh dengan pergaulan zaman sekarang dan kurang perhatian terhadap kegiatan keagamaan yang ada di desa mereka."
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,417,PENGOPTIMALAN POTENSI MASYARAKAT MELALUI SIKAP PRODUKTIFITAS DAN MANDIRI UNTUK MEMBANGUN KAMPUNG RAMAH LINGKUNGAN DI DESA SITU DAUN ,"Kulian Kerja Nyata (KKN) Mahasiswa/i Universitas Ibn Khaldun merupakan salah satu bentukpengabdian pada masyarakat yang sesuai dengan Tridarma Perguruan Tinggi dan mengacupada pedoman 158/IIIa/KR-KKN/UIKA/2013 tentang KKN Universitas Ibn Khaldun Bogor.produktivitas merupakan suatu ukuran yang menyatakan bagaimana baiknya sumber dayadiatur dan dimanfaatkan untuk mencapai hasil yang optimal (Herjanto Wikipedia). Sikapmandiri merupakan kemampuan seseorang untuk bertanggung jawab atas apa yang dilakukantanpa membebani orang lain. (Tri 2014). Dengan membangun kedua sikap tersebut makadiyakini akan adanya perubahan didalam diri masyarakat dan akan memberikan dampak kepadadesa/lingkungan. Dalam hal ini KKN Kelompok 3 memiliki tujuan untuk membangunKampung Ramah Lingkungan, diketahhui bahwa Kampung ramah lingkungan merupakanSuatu lokasi yang masyarakatnya melakukan upaya atau tindakan nyata dalam perlindungandan pengelolaan lingkungan hidup secara terukur dan berkesinambungan. (Dinas LingkunganHidup). Untuk mewujudkan tujuan tersebut, metode yang digunakan (1) Pendekatan melaluikarakter masyarakat, (2) Pendekatan Organisasi dan dalam proses kami mengumpulkaninformasi menggunakan metode Wawancara dan Data Sekunder. Dengan hasil yang dicapaipada program yang kami jalankan merupakan solusi bagi permasalahan desa dan akanmemberikan manfaat dalam jangka waktu dekat, menengah dan jangka panjang, sehingga dapatmewujudkan kampung ramah lingkungan di Desa Situ Daun"
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,418,MENGEMBANGKAN POTENSI MASYARAKAT MELALUI KEGIATAN LITERASI YANG EFEKTIF DAN APLIKATIF DI DESA SUKAJADI ,"Literasi secara etimologi berasal dari bahasa latin Littera yang memiliki pengertian melibatkan sistem tulisan yang menyertainya. Literasi adalah hak asasi manusia yang fundamental dan pondasi untuk belajar sepanjang hayat. Hal ini penting sepenuhnya untuk pembangunan sosial dan manusia dalam kemampuannya untuk mengubah kehidupan (UNESCO, 2015). Alberta (2009) Menurutnya, arti literasi bukan hanya sekedar kemampuan untuk membaca dan menulis namun menambah pengetahuan, keterampilan dan kemampuan yang dapat membuat seseorang memiliki kemampuan berpikir kritis, mampu memecahkan masalah dalam berbagai konteks, mampu berkomunikasi secara efektif dan mampu mengembangkan potensi dan berpartisipasi aktif dalam kehidupan bermasyarakat). National Literacy Forum (2014) Menyatakan bahwa ada empat cara yang harus dilakukan dalam membangun literasi yang universal yaitu: meningkatkan kemampuan bahasa sejak dini di rumah dan dalam pendidikan non formal, lebih mengefektifkan pembelajaran yang dapat menumbuhkan keterampilan membaca dan menulis di sekolah, adanya akses untuk membaca dan program yang membuat anak merasa senang melakukan kegiatan literasi, menciptakan kerjasama antara sekolah, lingkungan, keluarga dan lingkungan kerja untuk dapat mendukung budaya literasi. Oleh karna itu kami mencoba menerapkan konsep literasi dari para Ahli di dalam kegiatan kemasyarakatan khususnya diwilayah Desa Sukajadi Rw 05 Rt 01,02 dan 03 yang mana tingkat pendidikan masih belum merata"
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,419,CERDAS BERSAMA MEMBANGUN MASYARAKAT YANG PEDULI PERMASALAHAN PENDIDIKAN DAN LINGKUNGAN ,"Kegiatan KKN Terintegrasi Universitas Ibn Khaldun Bogor tahun 2018 merupakan salah satukegiatan dengan pendekatan community development, dimana pada pelaksanaan kegiatan inimelakukan proses perencanaan sekaligus aksi program Pendampingan masyarakat baik padaaspek sosial, ekonomi, kesehatan, pendidikan, hukum, dan agama maupun teknologi tepatguna secara terpadu. Tujuan daripada KKN ini adalah untuk membantu masyarakatmemudahkan dalam menjalani aktifitas serta mendapatkan ilmu pengetahuan yangberkesinambungan di kehidupan sehari-hari. Metode yang digunakan adalah metode kualitatifyang mengambarkan pengaplikasian program pendidikan dan pemberdayaan lingkungan yangada dengan mengaplikasian pembuatan kompos dan lubang biopori"
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,420,PENGEMBANGAN DAYA TARIK WISATA BAKUKUNG CIANTEN MELALUI PERANCANGAN PETUNJUK ARAH BERBASIS MEDIA ONLINE ,"Destinasi wisata yang ada di Indonesia sangatlah banyak namun permasalahannya adalah kurangnya pengelolaan dan informasi tentang tempat wisata tersebut, begitupula yang terjadi di tempat wisata Bukit Bakukung yang berada di antara perkebunan PTPN VIII Cianten dan Taman Nasional Gunung Halimun, walaupun sudah berbagai upaya yang dilakukan Masyarakat Cianten untuk mengenalkan Bukit Bakukung kepada khlayak ramai namun tetap belum bisa meramaikan pengunjung untuk datang ke Bukit Bakukung. Fluktuasi jumlah pengunjung itu berimbas terhadap pendapatan pedagang yang ada didalam tempat wisata dan pendapatan pengelola yang secara kolektif Bukit Bakukung ini di kelola oleh masyarakat Cianten. Oleh karena itu kami memberikan solusi untuk mengatasi masalah tersebut dengan cara Pengembangan Daya Tarik Wisata Bakukung Cianten Melalui Perancangan Petunjuk Arah Berbasis Media Online. Diharapkan dengan program pengembangan ini dapat meningkatkan volume pengunjung ke tempat wisata Bukit Bakukung dan meningkatkan kesejahteraan masyarakat cianten serta mengenalkan daerah Cianten yang kaya akan sumber daya alamnya kepada masyarakat luas dan menimbulkan kesadaran terhadap masyarakat akan pentingnya menjaga alam"
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,421,PENGEMBANGAN SUMBER DAYA MANUSIA (SDM) DALAM BIDANG AGAMA DAN SOSIAL KEMASYARAKATAN DI KAMPUNG KAWUNG LUWUK ,"Kuliah Kerja Nyata (KKN) merupakan satu dari tiga elemen Tri Dharma perguruan tinggi, yakni Pengajaran, Penelitian dan Pengabdian kepada masyarakat. Ini menjadi tugas yang harus dijalankan oleh civitas akademika baik mahasiswa maupun dosen. Secara subtansi, KKN menjadi media bag mahasiswa untuk melakukan pengabdian kepada masyarakat secara langsung di lapangan. Disinilah proses pembelajaran mahasiswa melalui berbagai kegiatan langsung di tengah-tengah masyarakat dilakukan. Dalam tugas ini, kelompok mahasiswa melakukan observasi dengan metode tanya jawab dengan masyarakat dan pendokumentasian. Berdasarkan hasil observasi ditentukanlah program kerja yang meliputi program fisik dan non fisik. Adapun program fisik yaitu kerja bakti kampung, posterisasi, pendataan penduduk, uri-uri permainan tradisional, perbaikan dan pengembangan TBM dan pengembangan apotek hidup. Sedangkan program nonfisik yaitu penyuluhan dan pemeriksaan kesehatan, pendampingan PAUD, bimbingan belajar, pelatihan hasta karya, senam sehat kampung mingguan, serta penutupan. Dalam menjalankan program-program tersebut, mahasiswa berperan sebagai fasilitator, dinamisator dan motivator. Pelaksanaan program kerja yang dimulai dari tanggal 07 Agustus 2018?05 September 2018."
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,422,PERANAN MAHASISWA DALAM MENGEMBANGKAN SUMBER DAYA MANUSIA YANG PRODUKTIF ,"KKN merupakan kegiatan pengabdian kepada masyarakat di daerah tertentu yang dilaksanakan secara kelompok yang terdiri dari berbagai Fakultas. Kegiatan KKN (Kuliah Kerja Nyata) bertujuan untuk memberikan pengalaman kerja nyata di lapangan untuk membentuk sikap mandiri dan tanggung jawab dalam pelaksanaan pekerjaan di lapangan. Selain itu, KKN juga bertujuan untuk membantu masyarakat dalam meningkatkan taraf pengetahuan dan keterampilan sehingga diharapkan dapat meningkatkan kesejahteraannya. Pelaksanaan KKN ini dimulai dari tanggal 7 Agustus sampai dengan 7 September 2017 di Kampung Kabandungan 2, Desa Sirnagalih, Kecamatan Tamansari, Kabupaten Bogor. Program kegiatan di Kampung Kabandungan 2, Desa Sirnagalih merupakan program yang lebih menekankan kepada bidang pendidikan, kesehatan, ekonom dan sosial. Program fisik kelompok 73, antara lain: Keaksaraan fungsional, Praktek Gosok Gigi dan Cuci Tangan yang Baik dan Benar, pemasangan plang gang RW 10, Mengajar PAUD, Mengajar Ngaji, Bimbingan Belajar, Edukasi Teknologi, Kampung Bersih, Olahraga Pagi, Pemeriksaan Kesehatan Gratis, Pelaksanaan Imunisasi Campak dan Rubella. Program nonfisik yang dilakukan yaitu Seminar Kewirausahaan, Penyuluhan Motivasi Kewirausahaan, Penyuluhan Menabung Sejak Dini, Ekonomi Kreatif. Pelaksanaan program-program KKN tersebut diharapkan dapat bermanfaat bagi seluruh pihak yang terkait."
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,423,PROGRAM BINA LINGKUNGAN MELALUI PEMBANGUNAN MCK DI DESA CIBUNTU KAMPUNG CIBOYONG ,"Kesehatan merupakan hal yang penting dalam kehidupan kita, namun perlu disadari bahwakesehatan akan sangat bergantung dengan kondisi lingkungan di sekitar kita. Lingkungan yangbersih dan sehat maka akan menciptakan kesehatan yang baik untuk semua orang. Pentingnyakebersihan lingkungan perlu di galangkan kembali karena kebersihan lingkungan di beberapatempat masih kurang bahkan bisa dikatakan belum mencapai derajat kesehatan, seperti fasilitassanitasi mandi, cuci, kakus (MCK) merupakan fasilitas yang dibutuhkan sebagian wargadidaerah tertentu. Menurut pengamatan kami di Kampung Ciboyong Desa Cibuntu KecamatanCiampea Kabupaten Bogor sudah memiliki fasilitas MCK yang memadai akan tetapi kamimendapati kurang terawatnya fasilitas tersebut dikarenakan masih banyak warga yang belumpeduli dengan kebersihan MCK ditempat mereka tinggal. Karena itu, kami berinisiatif untukmerenovasi MCK yang sudah tidak layak pakai. Dengan harapan warga Kampung Ciboyongdapat menggunakan MCK kembali dan warga peduli dengan kebersihan fasilitas MCK yangmereka miliki."
7,Abdi Dosen : Jurnal Pengabdian Pada Masyarakat,424,MELAKSANAKAN PROGRAM KERJA PENDIDIKAN DAN PELATIHAN BERDASARKAN DENGAN KEBUTUHAN MASYARAKAT DI DESA TAPOS 2 ,"Kuliah Kerja Nyata atau KKN adalah sebuah program pengabdian kepada masyarakat yang dilaksanakan di daerah tertentu yang berguna untuk membantu masyarakat dalam bidang fisik maupun nonfisik. Desa Tapos 2 kecamatan Tenjolaya Bogor merupakan salah satu wilayah yang dipilih dan ditunjuk LPPM untuk menjadi tempat menjalankan program kuliah kerja nyata yang bertemakan tematik terintegrasi. Banyaknya masyarakat Desa Tapos 2 yang memandang bahwa pendidikan itu merupakan sesuatu yang mahal dan tidak harus dilanjutkan hingga ke tingkat yang lebih tinggi seperti perguruan tinggi, Hal itu berdampak pada sedikitnya pemberdayaan masyarakat dalam menunjang ekonomi Desa Tapos 2. Khususnya untuk ibu-ibu rumah tangga yang tidak memiliki usaha sampingan. Kemudian akhirnya kami membuat penyuluhan dan pelatihan UMKM. Maka dari itu kami mencetuskan sebuah tema ?Melaksanakan Program Kerja Pendidikan Dan Pelatihan Berdasarkan Dengan Kebutuhan Masyarakat di Desa Tapos 2? yang diharapkan dapat mengatasi masalah desa sedikit demi sedikit"
